c_ClaveProdServ,Descripción,Incluir IVA trasladado,Incluir IEPS trasladado,Complemento que debe incluir,FechaInicioVigencia,FechaFinVigencia,Estímulo Franja Fronteriza,Palabras similares
50442605,Coliflor bola de nieve temprana congelada,Opcional,Opcional,,43472,,1,
50442606,Coliflor luz de lima congelada,Opcional,Opcional,,43472,,1,
50442607,Coliflor minaret congelada,Opcional,Opcional,,43472,,1,
50442608,Coliflor buque de naranja congelada,Opcional,Opcional,,43472,,1,
50442609,Coliflor capa morada congelada,Opcional,Opcional,,43472,,1,
50442610,Coliflor bola de nieve congelada,Opcional,Opcional,,43472,,1,
50442611,Coliflor invierno walcheren 3 congelada,Opcional,Opcional,,43472,,1,
50442612,Coliflor piedra blanca congelada,Opcional,Opcional,,43472,,1,
50442700,Apios congelados,Opcional,Opcional,,43472,,1,
50442701,Apio celebridad congelado,Opcional,Opcional,,43472,,1,
50442702,Apio nabo congelado,Opcional,Opcional,,43472,,1,
50442703,Apio chino congelado,Opcional,Opcional,,43472,,1,
50442704,Apio dinant francés congelado,Opcional,Opcional,,43472,,1,
50442705,Apio gigante rosado congelado,Opcional,Opcional,,43472,,1,
50442706,Apio gigante rojo congelado,Opcional,Opcional,,43472,,1,
50442707,Apio gigante blanco congelado,Opcional,Opcional,,43472,,1,
50442708,Apio dorado auto escalado congelado,Opcional,Opcional,,43472,,1,
50442709,"Apio ""greensleeves"" congelado",Opcional,Opcional,,43472,,1,
50442710,Apio hopkins fenlander congelado,Opcional,Opcional,,43472,,1,
50442711,Apio torre marfil congelado,Opcional,Opcional,,43472,,1,
50442712,Apio lathom blanqueado congelado,Opcional,Opcional,,43472,,1,
50442713,Apio sopa de amsterdam congelado,Opcional,Opcional,,43472,,1,
50442714,Apio estándar cargado congelado,Opcional,Opcional,,43472,,1,
50442715,Apio triunfo alto utah congelado,Opcional,Opcional,,43472,,1,
50442800,Acelgas  congeladas,Opcional,Opcional,,43472,,1,
50442801,Acelga luz brillante congelada,Opcional,Opcional,,43472,,1,
50442802,Acelga gigante fordhook congelada,Opcional,Opcional,,43472,,1,
50442803,Acelga luculus congelada,Opcional,Opcional,,43472,,1,
50442804,Acelga espinaca perpetua congelada,Opcional,Opcional,,43472,,1,
50442805,Acelga ruibarbo congelada,Opcional,Opcional,,43472,,1,
50442806,Acelga suizo congelada,Opcional,Opcional,,43472,,1,
50442807,Acelga volcán  congelada,Opcional,Opcional,,43472,,1,
50442808,Acelga rey blanco congelada,Opcional,Opcional,,43472,,1,
50442900,Achicorias congeladas,Opcional,Opcional,,43472,,1,Escarolas congeladas
50442901,Achicoria batavian hoja ancha congelada,Opcional,Opcional,,43472,,1,Escarola batavian hoja ancha congelada
50442902,Achicoria en cornet de bordeaux congelada,Opcional,Opcional,,43472,,1,Escarola en cornet de bordeaux congelada
50442903,Achicoria rollo verde ruffee congelada,Opcional,Opcional,,43472,,1,Escarola rollo verde ruffee congelada
50442904,Achicoria roll verde congelada,Opcional,Opcional,,43472,,1,Escarola roll verde congelada
50442905,Achicoria limnoe lone congelada,Opcional,Opcional,,43472,,1,Escarola limnoe lone congelada
50442906,Achicoria pancalieri riccia congelada,Opcional,Opcional,,43472,,1,Escarola pancalieri riccia congelada
50442907,Achicoria ensalada rey congelada,Opcional,Opcional,,43472,,1,Escarola ensalada rey congelada
50442908,Achicoria sanda congelada,Opcional,Opcional,,43472,,1,Escarola sanda congelada
50442909,Achicoria scarola verde congelada,Opcional,Opcional,,43472,,1,Escarola scarola verde congelada
50442910,Achicoria tres fine maraichere congelada,Opcional,Opcional,,43472,,1,Escarola tres fine maraichere congelada
50442911,Achicoria wallone freisee wescelkkopf congelada,Opcional,Opcional,,43472,,1,Escarola wallone freisee wescelkkopf congelada
50443000,Repollos chinos congelados,Opcional,Opcional,,43472,,1,Coles chinas congeladas
50443001,Bok choy congelado,Opcional,Opcional,,43472,,1,
50443002,Bok choy enano congelado,Opcional,Opcional,,43472,,1,
50443003,Flor de repollo chino congelada,Opcional,Opcional,,43472,,1,Flor de col china congelada
50443004,Choy sum congelado,Opcional,Opcional,,43472,,1,
50443005,Col (bok choy) enano congelado,Opcional,Opcional,,43472,,1,
50443006,Col (bok choy) fengshan congelado,Opcional,Opcional,,43472,,1,
50443007,Col (bok choy) jade pagoda congelado,Opcional,Opcional,,43472,,1,
50443008,Col (bok choy) kasumi congelado,Opcional,Opcional,,43472,,1,
50443009,col (bok choy)  nerva congelado,Opcional,Opcional,,43472,,1,
50443010,Col (bok choy) rosette congelado,Opcional,Opcional,,43472,,1,
50443011,Col (bok choy) ruffles congelado,Opcional,Opcional,,43472,,1,
50443012,Col (bok choy) hoja  santo serrated congelado,Opcional,Opcional,,43472,,1,
50443013,Col (bok choy) shangahai congelado,Opcional,Opcional,,43472,,1,
50443014,Shantung congelado,Opcional,Opcional,,43472,,1,
50443015,Repollo tip top congelado,Opcional,Opcional,,43472,,1,Col china tip top congelado
50443016,Yau choy sum congelado,Opcional,Opcional,,43472,,1,
50443100,Cebollines congelados,Opcional,Opcional,,43472,,1,
50443101,Cebollín chino congelado,Opcional,Opcional,,43472,,1,
50443200,Maíces congelados,Opcional,Opcional,,43472,,1,
50443201,Maíz aloha congelado,Opcional,Opcional,,43472,,1,
50443202,Maíz alpine congelado,Opcional,Opcional,,43472,,1,
50443203,Maíz ambrosia congelado,Opcional,Opcional,,43472,,1,
50443204,Maíz argent congelado,Opcional,Opcional,,43472,,1,
50443205,Maíz aspen congelado,Opcional,Opcional,,43472,,1,
50443206,Maíz avalancha congelado,Opcional,Opcional,,43472,,1,
50443207,Maíz biqueen congelado,Opcional,Opcional,,43472,,1,
50443208,Maíz  bodacious congelado,Opcional,Opcional,,43472,,1,
50443209,Maíz  mantequilla y azúcar congelado,Opcional,Opcional,,43472,,1,
50443210,Maíz  calico belle congelado,Opcional,Opcional,,43472,,1,
50443211,Maíz  camelot congelado,Opcional,Opcional,,43472,,1,
50443212,Maíz  challengercrisp ‘n dulce congelado,Opcional,Opcional,,43472,,1,
50443213,Maíz  campeón congelado,Opcional,Opcional,,43472,,1,
50443214,Maíz  algodón de azúcar congelado,Opcional,Opcional,,43472,,1,
50443215,Maíz  dártagnan congelado,Opcional,Opcional,,43472,,1,
50443216,Maíz  dazzle congelado,Opcional,Opcional,,43472,,1,
50443217,Maíz  diamante y oro congelado,Opcional,Opcional,,43472,,1,
50443218,Maíz  divinidad congelado,Opcional,Opcional,,43472,,1,
50443219,Maíz  delicia doble congelado,Opcional,Opcional,,43472,,1,
50443220,Maíz  gema doble congelado,Opcional,Opcional,,43472,,1,
50443221,Maíz  earlivee congelado,Opcional,Opcional,,43472,,1,
50443222,Maíz  temprano extra dulce congelado,Opcional,Opcional,,43472,,1,
50443223,Maíz excel congelado,Opcional,Opcional,,43472,,1,
50443224,Maíz  cruz dorada bantam congelado,Opcional,Opcional,,43472,,1,
50443225,Maíz  miel y crema congelado,Opcional,Opcional,,43472,,1,
50443226,Maíz  miel y perla congelado,Opcional,Opcional,,43472,,1,
50443227,Maíz  miel dulce congelado,Opcional,Opcional,,43472,,1,
50443228,Maíz  hudson congelado,Opcional,Opcional,,43472,,1,
50443229,Maíz  dorado illini congelado,Opcional,Opcional,,43472,,1,
50443230,Maíz  illini extra dulce congelado,Opcional,Opcional,,43472,,1,
50443231,Maíz  increíble congelado,Opcional,Opcional,,43472,,1,
50443232,Maíz  lochief congelado,Opcional,Opcional,,43472,,1,
50443233,Maíz jubileo congelado,Opcional,Opcional,,43472,,1,
50443234,Maíz jupbileo super dulce congelado,Opcional,Opcional,,43472,,1,
50443235,Maíz  confite korn congelado,Opcional,Opcional,,43472,,1,
50443236,Maíz  beso y acuso congelado,Opcional,Opcional,,43472,,1,
50443237,Maíz  lancelot congelado,Opcional,Opcional,,43472,,1,
50443238,Maíz dulce maple congelado,Opcional,Opcional,,43472,,1,
50443239,Maíz  medley congelado,Opcional,Opcional,,43472,,1,
50443240,Maíz merlin congelado,Opcional,Opcional,,43472,,1,
50443241,Maíz milagro congelado,Opcional,Opcional,,43472,,1,
50443242,Maíz nk – 199 congelado,Opcional,Opcional,,43472,,1,
50443243,Maíz durazno y crema congelado,Opcional,Opcional,,43472,,1,
50443244,Maíz blanco perla congelado,Opcional,Opcional,,43472,,1,
50443245,Maíz  pegasus congelado,Opcional,Opcional,,43472,,1,
50443246,Maíz  fenomenal congelado,Opcional,Opcional,,43472,,1,
50443247,Maíz  dama de platino congelado,Opcional,Opcional,,43472,,1,
50443248,Maíz  precioso congelado,Opcional,Opcional,,43472,,1,
50443249,Maíz   pristine congelado,Opcional,Opcional,,43472,,1,
50443250,Maíz  rápido congelado,Opcional,Opcional,,43472,,1,
50443251,Maíz  radiante congelado,Opcional,Opcional,,43472,,1,
50443252,Maíz  seneca brave congelado,Opcional,Opcional,,43472,,1,
50443253,Maíz  amanecer seneca congelado,Opcional,Opcional,,43472,,1,
50443254,Maíz  horizonte seneca congelado,Opcional,Opcional,,43472,,1,
50443255,Maíz  brillo de estrella seneca congelado,Opcional,Opcional,,43472,,1,
50443256,Maíz  noche blanca seneca congelado,Opcional,Opcional,,43472,,1,
50443257,Maíz  showcase congelado,Opcional,Opcional,,43472,,1,
50443258,Maíz  reina plateada congelado,Opcional,Opcional,,43472,,1,
50443259,Maíz  bella nieve congelado,Opcional,Opcional,,43472,,1,
50443260,Maíz nieve de primavera congelado,Opcional,Opcional,,43472,,1,
50443261,Maíz  premio de primavera congelado,Opcional,Opcional,,43472,,1,
50443262,Maíz  azúcar y oro congelado,Opcional,Opcional,,43472,,1,
50443263,Maíz rollo de azúcar congelado,Opcional,Opcional,,43472,,1,
50443264,Maíz nieve de azúcar congelado,Opcional,Opcional,,43472,,1,
50443265,Maíz baile de sol congelado,Opcional,Opcional,,43472,,1,
50443266,Maíz estrella tell congelado,Opcional,Opcional,,43472,,1,
50443267,Maíz terminador congelado,Opcional,Opcional,,43472,,1,
50443268,Maíz tesoro congelado,Opcional,Opcional,,43472,,1,
50443269,Maíz tuxedo congelado,Opcional,Opcional,,43472,,1,
50443300,Berros  congelados,Opcional,Opcional,,43472,,1,
50443301,Berros de tierra congelados,Opcional,Opcional,,43472,,1,
50443302,Nasturtium congelado,Opcional,Opcional,,43472,,1,
50443303,Berros de agua congelados,Opcional,Opcional,,43472,,1,
50443304,Berros de invierno congelados,Opcional,Opcional,,43472,,1,
50443400,Cocombros congelados,Opcional,Opcional,,43472,,1,Pepinos cohombro congelados
50443401,Cocombro arena congelado,Opcional,Opcional,,43472,,1,Pepino cohombro arena congelado
50443402,Cocombro americano congelado,Opcional,Opcional,,43472,,1,Pepino cohombro americano congelado
50443403,Cocombro atena congelado,Opcional,Opcional,,43472,,1,Pepino cohombro atena congelado
50443404,Cocombro blanco lungo de parigi congelado,Opcional,Opcional,,43472,,1,Pepino cohombro blanco lungo de parigi congelado
50443405,Cocombro verde burpless buen sabor congelado,Opcional,Opcional,,43472,,1,Pepino cohombro verde burpless buen sabor congelado
50443406,Cocombro chicago pickling congelado,Opcional,Opcional,,43472,,1,Pepino cohombro chicago pickling congelado
50443407,Cocombro manzana cristal congelado,Opcional,Opcional,,43472,,1,Pepino cohombro manzana cristal congelado
50443408,Cocombro limón cristal congelado,Opcional,Opcional,,43472,,1,Pepino cohombro limón cristal congelado
50443409,Cocombro danimas congelado,Opcional,Opcional,,43472,,1,Pepino cohombro danimas congelado
50443410,Cocombro gherkin congelado,Opcional,Opcional,,43472,,1,Pepino cohombro gherkin congelado
50443411,Cocombro hokus congelado,Opcional,Opcional,,43472,,1,Pepino cohombro hokus congelado
50443412,Cocombro japonés congelado,Opcional,Opcional,,43472,,1,Pepino cohombro japonés congelado
50443413,Cocombro karela congelado,Opcional,Opcional,,43472,,1,Pepino cohombro karela congelado
50443414,Cocombro korila congelado,Opcional,Opcional,,43472,,1,Pepino cohombro korila congelado
50443415,Cocombro verde largo mejorado congelado,Opcional,Opcional,,43472,,1,Pepino cohombro verde largo mejorado congelado
50443416,Cocombro mas mercado congelado,Opcional,Opcional,,43472,,1,Pepino cohombro mas mercado congelado
50443417,Cocombro enano congelado,Opcional,Opcional,,43472,,1,Pepino cohombro enano congelado
50443418,Cocombro pickling nacional congelado,Opcional,Opcional,,43472,,1,Pepino cohombro pickling nacional congelado
50443419,Cocombro persa congelado,Opcional,Opcional,,43472,,1,Pepino cohombro persa congelado
50443420,Cocombro telégrafo congelado,Opcional,Opcional,,43472,,1,Pepino cohombro telégrafo congelado
50443421,Cocombro telégrafo mejorado congelado,Opcional,Opcional,,43472,,1,Pepino cohombro telégrafo mejorado congelado
50443422,Cocombro vert de massy cornichon congelado,Opcional,Opcional,,43472,,1,Pepino cohombro vert de massy cornichon congelado
50443423,Cocombro yamato congelado,Opcional,Opcional,,43472,,1,Pepino cohombro yamato congelado
50443500,Berenjenas congeladas,Opcional,Opcional,,43472,,1,
50443501,Berenjena bambino congelada,Opcional,Opcional,,43472,,1,
50443502,Berenjena  belleza negra congelada,Opcional,Opcional,,43472,,1,
50443503,Berenjena  negra enorme congelada,Opcional,Opcional,,43472,,1,
50443504,Berenjena  chino congelada,Opcional,Opcional,,43472,,1,
50443505,Berenjena  huevo de pascua congelada,Opcional,Opcional,,43472,,1,
50443506,Berenjena  filipino congelada,Opcional,Opcional,,43472,,1,
50443507,Berenjena   mercado de florida congelada,Opcional,Opcional,,43472,,1,
50443508,Berenjena  india congelada,Opcional,Opcional,,43472,,1,
50443509,Berenjena  italiano congelada,Opcional,Opcional,,43472,,1,
50443510,Berenjena  japonés congelada,Opcional,Opcional,,43472,,1,
50443511,Berenjena  morado largo congelada,Opcional,Opcional,,43472,,1,
50443512,Berenjena   rayas larga congelada,Opcional,Opcional,,43472,,1,
50443513,Berenjena  mercado de dinero congelada,Opcional,Opcional,,43472,,1,
50443514,Berenjena  ova congelada,Opcional,Opcional,,43472,,1,
50443515,Berenjena   arveja congelada,Opcional,Opcional,,43472,,1,
50443516,Berenjena  tom bajito congelada,Opcional,Opcional,,43472,,1,
50443517,Berenjena  siciliano congelada,Opcional,Opcional,,43472,,1,
50443518,Berenjena  tailandés congelada,Opcional,Opcional,,43472,,1,
50443519,Berenjena  violeta de florencia congelada,Opcional,Opcional,,43472,,1,
50443520,Berenjena  blanco congelada,Opcional,Opcional,,43472,,1,
50443600,Endivias congeladas,Opcional,Opcional,,43472,,1,
50443601,Endivias witloof de brucelas congeladas,Opcional,Opcional,,43472,,1,
50443602,Endivias francocastel congeladas,Opcional,Opcional,,43472,,1,
50443603,Endivias catalogna de galantina congeladas,Opcional,Opcional,,43472,,1,
50443604,Endivias chioggia congeladas,Opcional,Opcional,,43472,,1,
50443605,Endivias grumolo verde congeladas,Opcional,Opcional,,43472,,1,
50443606,Endivias raíz larga magdeburg congeladas,Opcional,Opcional,,43472,,1,
50443607,Endivias palla rosa zorzi precoce congeladas,Opcional,Opcional,,43472,,1,
50443608,Endivias radice amare congeladas,Opcional,Opcional,,43472,,1,
50443609,Endivias rosa de traviso congeladas,Opcional,Opcional,,43472,,1,
50443610,Endivias  rosa de verona congeladas,Opcional,Opcional,,43472,,1,
50443611,Endivias soncino congeladas,Opcional,Opcional,,43472,,1,
50443612,Endivias sugarthi congeladas,Opcional,Opcional,,43472,,1,
50443613,Endivias verona congeladas,Opcional,Opcional,,43472,,1,
50443614,Endivias witloof zoom congeladas,Opcional,Opcional,,43472,,1,
50443700,Hinojos congelados,Opcional,Opcional,,43472,,1,
50443701,Hinojo cantino congelado,Opcional,Opcional,,43472,,1,
50443702,Hinojo fino congelado,Opcional,Opcional,,43472,,1,
50443703,Hinojoherald congelado,Opcional,Opcional,,43472,,1,
50443704,Hinojo perfección congelado,Opcional,Opcional,,43472,,1,
50443705,Hinojo sirio congelado,Opcional,Opcional,,43472,,1,
50443706,Hinojo florencia dulce congelado,Opcional,Opcional,,43472,,1,
50443707,Hinojo tardo congelado,Opcional,Opcional,,43472,,1,
50443800,Ajos congelados,Opcional,Opcional,,43472,,1,
50443801,Ajo tarde california congelado,Opcional,Opcional,,43472,,1,
50443802,Ajo tallos chinos congelado,Opcional,Opcional,,43472,,1,
50443803,Ajo cebollin  congelado,Opcional,Opcional,,43472,,1,
50443804,Ajo germidor congelado,Opcional,Opcional,,43472,,1,
50443805,Ajo guardado largo congelado,Opcional,Opcional,,43472,,1,
50443806,Ajo ramson congelado,Opcional,Opcional,,43472,,1,
50443807,Ajo rocambola congelado,Opcional,Opcional,,43472,,1,
50443808,Ajo rosa de lautrec congelado,Opcional,Opcional,,43472,,1,
50443809,Ajo solent blanco congelado,Opcional,Opcional,,43472,,1,
50443810,Ajo morado español congelado,Opcional,Opcional,,43472,,1,
50443811,Ajo valentina italiana congelado,Opcional,Opcional,,43472,,1,
50443900,Calabazas congeladas,Opcional,Opcional,,43472,,1,
50443901,Petula congelada,Opcional,Opcional,,43472,,1,Luffa congelada
50443902,Melon amargo congelado,Opcional,Opcional,,43472,,1,
50443903,Botella calabaza congelada,Opcional,Opcional,,43472,,1,Mate congelado
50443904,Calabash gounds congelada,Opcional,Opcional,,43472,,1,Calabaza de peregrino congelada
50443905,Melón peludo congelado,Opcional,Opcional,,43472,,1,
50443906,Calabaza amarga congelada,Opcional,Opcional,,43472,,1,
50443907,Loofah suave congelado,Opcional,Opcional,,43472,,1,Zapatillo suave congelado
50443908,Serpiente de calabaza congelada,Opcional,Opcional,,43472,,1,Chichinda congelada
50443909,Calabaza larga amarga congelada,Opcional,Opcional,,43472,,1,
50443910,Calabaza tinda congelada,Opcional,Opcional,,43472,,1,
50443911,Calabaza tindoori congelada,Opcional,Opcional,,43472,,1,
50444000,Guisantes congeladas,Opcional,Opcional,,43472,,1,Chícharos congelados
50444001,Guisante chino congelada,Opcional,Opcional,,43472,,1,Chícharo chino congelado
50444002,Guisante inglés congelada,Opcional,Opcional,,43472,,1,Chícharo inglés congelado
50444003,Guisante de jardín congelada,Opcional,Opcional,,43472,,1,Chícharo de jardín congelado
50444004,Guisante nieve congelada,Opcional,Opcional,,43472,,1,Chícharo nieve congelado
50444005,Guisante snap dulce congelada,Opcional,Opcional,,43472,,1,Chícharo snap dulce congelado
50444100,Hierbas congeladas,Opcional,Opcional,,43472,,1,"Perejil congelado, Yerbabuena o hierbabuena congelada"
50444101,Albahaca congelada,Opcional,Opcional,,43472,,1,
50444102,Laurel congelado,Opcional,Opcional,,43472,,1,
50444103,Borraja congelada,Opcional,Opcional,,43472,,1,
50444104,Alcaravea congelada,Opcional,Opcional,,43472,,1,
50444105,Perifollo congelado,Opcional,Opcional,,43472,,1,
